PARENTESCO,VALOR_ASIG_RETIRO,REAJUSTE,TOTAL_ASIGNACION,ADICIONALES,TOTAL_DEVENGADO,TOTAL_DESCUENTO,NETO_PAGAR,COSTO TOTAL_NOMINA_2019,TOTAL_PRESUPUESTO GENERAL_NACION_2019,FUERZA,GRADO_ALFABETICO,RANGO,SEXO,EDAD,CIUDAD,DPTO,PAIS
TITULAR,1976110,0,1976110,0,1864255,932021,932234,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,853114,1011141,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2314677,0,2314677,0,2183658,470331,1713327,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,LA TEBAIDA,QUINDIO,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,412727,1451528,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,GIRARDOT,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,321918,1695373,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,DUITAMA,BOYACA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,637861,646713,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,430418,1586873,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,708947,1155308,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CAUCASIA,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,297686,986888,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,MAGANGUE,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,656847,1360444,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,SAN ANTERO,CORDOBA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,785433,1231858,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,52,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,505156,1512135,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,LURUACO,ATLANTICO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,135497,1881794,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,53,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,464065,820509,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SAN JUAN DE ARAMA,META,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,709783,727827,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,900934,1116357,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,80377,1204197,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,634655,649919,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,794532,1222759,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2323363,141530,2181833,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,583097,1434194,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,FLORIDABLANCA,SANTANDER,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,478942,958668,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,603387,681187,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2314679,0,2314679,0,2183660,129595,2054065,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,86070,1198504,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,LA UNION,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,96507,1188067,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1601675,0,1601675,0,1511014,661388,849626,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,85235,1199339,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,GIRON,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,1864255,922691,941564,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,FLORIDABLANCA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,780906,1236385,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,PIEDECUESTA,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,673087,611487,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,50,MONTERIA,CORDOBA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,702473,1314818,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,GARZON,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,115865,1901426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,NEIVA,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,291998,992576,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,PITALITO,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,MARINILLA,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,80377,1204197,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,ESPINAL,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,939133,1078158,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,CARMEN DE APICALA,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,505208,1512083,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,TUMACO,NARIÑO,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,547358,737216,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,AGUACHICA,CESAR,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,930322,933933,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CARTAGO,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,129649,1887642,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,NEIVA,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,210670,1073904,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,PASTO,NARIÑO,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,303731,980843,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,POPAYAN,CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,588259,1275996,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,52,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,138513,1878778,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,SOLEDAD,ATLANTICO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1006145,1011146,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,SOLEDAD,ATLANTICO,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,378196,1059414,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,AIPE,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,674401,610173,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,52,PLANETA RICA,CORDOBA,COLOMBIA
TITULAR,1700221,0,1700221,0,1603982,794895,809087,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,FLORIDABLANCA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,594815,1422476,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,707338,1309953,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,80377,1204197,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,SAN VICENTE DE CHUCURI,SANTANDER,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,630206,654368,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,929593,1087698,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,SAN MARTIN,CESAR,COLOMBIA
TITULAR,1601675,0,1601675,0,1511014,659688,851326,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,YOPAL,CASANARE,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,863289,1000966,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,655813,1361478,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,PALMIRA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,708779,728831,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,SANTA MARTA,MAGDALENA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117064,1900227,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,NEIVA,HUILA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,560002,724572,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,535974,1328281,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,447546,837028,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,LOS PATIOS,NORTE DE SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,159120,1705135,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,655238,1362053,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BARRANCABERMEJA,SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,922106,942149,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,147865,1869426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,302729,981845,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,601579,682995,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,508877,1508414,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,717539,720071,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,623206,661368,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SAN PEDRO DE URABA,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117013,1900278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,42,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,983421,1033870,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,322103,1695188,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,SAMPUES,SUCRE,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,457748,1406507,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VILLAVICENCIO,META,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,985053,1032238,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,VILLAVICENCIO,META,COLOMBIA
TITULAR,1913927,0,1913927,0,1805591,880358,925233,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,338961,1525294,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CAMPOALEGRE,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,581926,1435365,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,IBAGUE,TOLIMA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1007529,1009762,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,51,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,750494,1266797,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,916582,947673,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,630854,653720,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,594980,1422311,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,617013,1400278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,897098,1120193,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,120497,1896794,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,931272,1086019,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VILLAVICENCIO,META,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,462387,1554904,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,ARMENIA,QUINDIO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,998646,1018645,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,736174,1128081,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,140111,1877180,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,623466,814144,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,482933,1534358,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,TULUA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,688590,1175665,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,632751,651823,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,ITAGUI,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,290247,1727044,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VILLAVICENCIO,META,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,109361,1754894,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1655411,0,1655411,0,1561709,622539,939170,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,926439,937816,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,PURIFICACION,TOLIMA,COLOMBIA
TITULAR,2296759,0,2296759,0,2166754,1071180,1095574,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,MONTENEGRO,QUINDIO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,120365,1896926,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,504912,779662,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SOLEDAD,ATLANTICO,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,792985,1071270,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,783300,1233991,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,DUITAMA,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,693195,1324096,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,1864255,93213,1771042,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,83180,1201394,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,55,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,461865,1555426,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,347713,1516542,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,53,TURBACO,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,884155,1133136,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,286094,1731197,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,GRANADA (BOCA DE MONTE),META,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,1000015,1017276,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,406645,877929,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,870862,1146429,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1941701,0,1941701,0,1831793,722990,1108803,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,RIOHACHA,LA GUAJIRA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,270995,1013579,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,476833,807741,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,CURUMANI,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,928150,1089141,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1976110,0,1976110,0,1284574,611010,673564,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,119698,1897593,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,ARMENIA,QUINDIO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,516515,1500776,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,727112,1137143,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VILLAVICENCIO,META,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,929627,934628,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,882060,1135231,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,52,COVEÑAS,SUCRE,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,100865,1916426,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,57,SINCELEJO,SUCRE,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,79180,1205394,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,499845,1517446,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,PROVIDENCIA,SAN ANDRES,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117013,1900278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,ARMENIA,QUINDIO,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,121277,1896014,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,TURBACO,BOLIVAR,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,929336,934919,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,52,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,613118,1404173,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,54,MAGANGUE,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,120497,1896794,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,50,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,625392,659182,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,ANDES,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,132013,1885278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,850666,1166625,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,COROZAL,SUCRE,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,427833,856741,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,YOPAL,CASANARE,COLOMBIA
TITULAR,2177268,0,2177268,0,2054026,656333,1397693,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,YOPAL,CASANARE,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,671539,613035,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,870586,993669,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,50,SAN ANTERO,CORDOBA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,171718,1692537,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,652731,1364560,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,GIRON,SANTANDER,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,978612,1038679,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,NEIVA,HUILA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,117013,1900278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,994544,1022747,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,TUNJA,BOYACA,COLOMBIA
TITULAR,1913927,0,1913927,0,1805591,887390,918201,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,920999,943256,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,42,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,480243,1384012,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,PAMPLONA,NORTE DE SANTANDER,COLOMBIA
